EOM,idx,id,customer_id,switches,value,switch_start,switch_end
2023-03-31,16,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,17,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,18,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,19,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,20,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,21,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,22,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,23,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,24,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,25,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,26,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,27,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,28,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,29,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,30,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,31,139,1232,1,99.9,2023-03-01,2024-02-29
2023-03-31,60,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,61,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,62,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,63,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,64,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,65,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,66,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,67,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,68,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,69,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,70,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,71,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,72,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,73,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,74,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,75,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,76,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,77,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,78,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,79,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,80,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,81,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,82,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,83,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,84,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,85,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,86,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,87,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,88,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,89,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,90,140,1233,1,99.9,2023-01-01,2024-01-01
2023-03-31,29,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,30,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,31,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,32,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,33,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,34,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,35,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,36,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,37,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,38,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,39,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,40,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,41,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,42,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,43,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,44,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,45,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,46,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,47,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,48,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,49,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,50,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,51,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,52,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,53,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,54,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,55,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,56,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,57,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,58,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,59,141,1234,1,99.9,2023-02-01,2024-02-01
2023-03-31,1,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,2,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,3,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,4,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,5,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,6,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,7,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,8,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,9,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,10,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,11,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,12,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,13,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,14,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,15,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,16,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,17,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,18,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,19,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,20,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,21,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,22,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,23,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,24,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,25,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,26,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,27,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,28,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,29,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,30,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,31,142,1235,1,99.9,2023-03-01,2024-02-29
2023-03-31,60,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,61,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,62,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,63,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,64,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,65,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,66,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,67,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,68,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,69,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,70,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,71,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,72,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,73,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,74,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,75,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,76,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,77,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,78,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,79,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,80,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,81,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,82,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,83,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,84,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,85,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,86,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,87,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,88,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,89,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,90,143,1236,1,99.9,2023-01-01,2024-01-01
2023-03-31,29,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,30,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,31,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,32,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,33,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,34,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,35,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,36,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,37,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,38,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,39,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,40,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,41,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,42,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,43,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,44,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,45,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,46,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,47,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,48,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,49,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,50,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,51,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,52,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,53,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,54,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,55,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,56,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,57,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,58,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,59,144,1237,1,99.9,2023-02-01,2024-02-01
2023-03-31,1,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,2,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,3,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,4,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,5,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,6,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,7,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,8,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,9,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,10,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,11,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,12,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,13,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,14,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,15,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,16,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,17,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,18,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,19,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,20,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,21,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,22,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,23,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,24,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,25,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,26,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,27,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,28,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,29,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,30,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,31,145,1238,1,99.9,2023-03-01,2024-02-29
2023-03-31,60,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,61,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,62,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,63,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,64,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,65,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,66,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,67,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,68,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,69,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,70,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,71,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,72,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,73,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,74,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,75,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,76,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,77,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,78,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,79,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,80,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,81,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,82,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,83,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,84,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,85,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,86,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,87,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,88,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,89,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,90,146,1239,1,99.9,2023-01-01,2024-01-01
2023-03-31,29,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,30,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,31,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,32,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,33,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,34,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,35,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,36,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,37,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,38,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,39,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,40,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,41,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,42,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,43,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,44,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,45,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,46,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,47,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,48,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,49,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,50,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,51,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,52,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,53,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,54,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,55,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,56,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,57,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,58,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,59,147,1240,1,99.9,2023-02-01,2024-02-01
2023-03-31,1,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,2,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,3,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,4,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,5,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,6,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,7,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,8,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,9,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,10,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,11,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,12,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,13,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,14,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,15,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,16,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,17,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,18,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,19,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,20,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,21,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,22,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,23,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,24,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,25,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,26,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,27,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,28,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,29,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,30,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,31,148,1241,1,99.9,2023-03-01,2024-02-29
2023-03-31,60,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,61,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,62,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,63,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,64,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,65,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,66,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,67,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,68,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,69,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,70,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,71,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,72,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,73,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,74,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,75,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,76,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,77,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,78,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,79,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,80,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,81,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,82,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,83,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,84,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,85,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,86,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,87,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,88,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,89,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,90,149,1242,1,99.9,2023-01-01,2024-01-01
2023-03-31,29,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,30,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,31,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,32,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,33,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,34,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,35,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,36,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,37,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,38,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,39,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,40,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,41,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,42,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,43,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,44,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,45,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,46,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,47,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,48,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,49,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,50,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,51,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,52,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,53,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,54,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,55,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,56,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,57,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,58,150,1243,1,99.9,2023-02-01,2024-02-01
2023-03-31,59,150,1243,1,99.9,2023-02-01,2024-02-01
2023-04-30,447,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,448,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,449,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,450,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,451,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,452,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,453,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,454,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,455,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,456,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,457,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,458,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,459,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,460,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,461,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,462,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,463,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,464,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,465,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,466,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,467,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,468,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,469,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,470,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,471,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,472,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,473,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,474,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,475,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,476,5,1111,5,107.96,2023-04-01,2023-05-01
2023-04-30,91,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,92,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,93,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,94,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,95,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,96,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,97,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,98,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,99,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,100,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,101,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,102,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,103,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,104,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,105,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,106,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,107,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,108,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,109,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,110,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,111,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,112,7,1112,2,103.99,2023-02-01,2024-02-28
2023-04-30,113,7,1112,2,103.99,2023-02-01,2024-02-28
